username,orario,text
TruthfulTake24,2023-10-05 22:36:52+00:00,"For all of you post the #Trump4Speaker tag, you are wasting your time.

Even worse, you will allow  those in power to convince you (as always) that #Democrats are somehow responsible for preventing #Trmp from being Speaker.

The reality is, the #Republicans in the House created-&gt;"
Aurifex,2023-10-05 22:36:51+00:00,"Matt #Gaetz - Kevin #McCarthy
#GOP #Reps #Republicans 

#narcissism of the few, is 
the #Destruction of #USA

#Riot, the new ""normal"" since #Trump.
And he   ⤵️   wins https://t.co/JyY8ueAocH"
LD14Democrats,2023-10-05 22:34:43+00:00,"#Biden administration to extend border wall touted by Donald Trump https://t.co/h1GV9GMJbQ

He doesn't have much choice - it's complicated. Dems - stand back on this one. #Republicans - maybe now you'll vote for him?"
creativelyai,2023-10-05 22:32:25+00:00,@njloveone @Acrylic_shadow @Always_Astiney @Prakashreddevil If he wins the election will his father (an Indian national) be allowed in the White House?  #vivek #VivekRamaswamy #ramaswamy #whitehouse #Gopdebate #gop #biden #republicans #trump #donaldtrump @VivekGRamaswamy
PhineasPhatt,2023-10-05 22:30:08+00:00,"Yanno,  I'm old enough to remember that 'leadership' meant something.  Integrity, compassion and morals. 
Thanks #Republicans  you destroyed that too."
RobynDODonnell,2023-10-05 22:28:35+00:00,@SebGorka @kilmeade Now we will have a majority because I had given up on #Republicans finally they are doing what WE THE PEOPLE want. Not the friendship crap in the Club!
Hahns46,2023-10-05 22:26:19+00:00,"Will #Republicans say ""we'll see your Obama and raise you a Ramaswamy? #Election2024 #PoliticsToday"
liberty_stripes,2023-10-05 22:23:53+00:00,"#Republicans vs #Democrats. Guess which is which. 😂
https://t.co/H2biZKbuGe"
AustiBaker,2023-10-05 22:20:55+00:00,"@JoeBiden #BorderCrisis #republicans #Democrats #starving 
Wow Joe, they won’t let you spend the money on anything other than the border wall. How about not spending the money, I know that’s hard to grasp but…."
maleobserver,2023-10-05 22:19:12+00:00,"For all those people like #Americans, especially #Republicans &amp; #Canadians who think we shouldn't be helping #Ukrainians fight for their lives, look closely here &amp; find some MORALS over your petty Party Politics. Update-village of #Groza-51 civilians murdered. https://t.co/6ohpoHedNt"
julia791979,2023-10-05 15:29:39+00:00,"Today, at 1:15 p.m., the #Russia nazi attacked a cafe and a shop in the village of Thunderstorm in the #kupiansk district,where there were many civilians.
As of now,the bodies of48 dead people,including a 6-year-old boy,have been recovered from the rubble.
UPD Already49 dead and7 https://t.co/NSueoFwovu"
BBlueCrush,2023-10-05 22:18:25+00:00,"These wayward people are among us. And they VOTE!
#QAnon #GQP #Republicans #MAGAMoron #mentalhealth #ZombieApocalypse 
https://t.co/bWHEcPH9nR https://t.co/rrK6VHJSUe"
DragonflyTimes,2023-10-05 22:16:33+00:00,"#Trump Files Motion To Dismiss Federal #Election Interference Charges

#DonaldTrump #Republicans https://t.co/OPXna9oPzK"
detoff,2023-10-05 22:15:59+00:00,@ReallyAmerican1 The #Republicans @Uscongress have brought the once prestigious Grand Ol' Party @GOP to unprecedented disrepute; the uncomplimentary calibre of personalities currently being considered for #SpeakerOfTheHouse is exceedingly nauseating.
BlessedLife24,2023-10-05 22:15:00+00:00,"@HouseGOP You got rid of McCarthy and considering replacing him with Jim Jordan. Wth, yall really cant govern at all. #HouseGOP #Republicans"
4fureepauz,2023-10-05 22:15:55+00:00,"Little 💩🤡 

#patrickmchenry #speaker
#congress #Republicans
#gop #republicanparty
#dressforsuccess #maga
#magaholics #magacult
#deplorables #politics https://t.co/yvshcAUone"
OhmsLaw78,2023-10-05 22:13:45+00:00,Trump FLEES to Florida After DEVASTATING Day at Trial https://t.co/TGm8eWhgke via @YouTube #News #Trump #DonaldTrump #Florida #FoxNews #TishJames #Republicans #Meidstouch #NewYork #TrumpFraudTrial #TrumpTrial #tpusa
augustine_uribe,2023-10-05 22:11:08+00:00,"ANGRIEST MAN ALIVE https://t.co/DAXgxVjpuY
#Trump4Speaker #Trump2024 #republicans #maga #MakeAmericaFlorida #BidensAmerica #rebellion #takeitback #war"
maleobserver,2023-10-05 22:06:12+00:00,"@julia791979 Horrifying to see but essential to convince all the people in Europe, Canada &amp; especially the #American #Republicans to find their MORALS and support #Ukraine over their selfish &amp; petty Party Politics. Keep posting these photos."
drodvik52,2023-10-05 22:05:44+00:00,"To the majority of #Republicans who are not #MAGA, is this what you want the face of the #GOP to look like? It’s time to stand up and speak out. https://t.co/I47RsP0KXk"
BizmoFunyuns17,2023-10-05 22:05:03+00:00,"If @cnn @MSNBC or even @FoxNews was remotely good at their job they would have broken this story about ""drugged-out"" aides on both sides of the aisle.
#druggate #Republicans #democrats #legacymedia
Stacey Plaskett's Ventriloquist https://t.co/dHcrrk6E0s via @YouTube"
DashaHlavenka,2023-10-05 22:05:01+00:00,"@naretevduorp They've shown it with their words and actions.
#Republicans full of virtue signaling with plenty of hypocrisy on their ranks.
#GOP full of #EmptyPlatitudes"
GerHilbrants,2023-10-05 22:01:20+00:00,@atensnut And the cause of that is the #Republicans
MICHAELWAR50195,2023-10-05 22:01:11+00:00,"The Victory #Republicans May Be Squandering
#USSenator #RickScott of #FL is right. Since 2019 the #nationaldebt increased from $22 trillion to $33 trillion &amp; interest rates are way up too. A deadly combination. https://t.co/9fWk7OsV7k"
justrying4,2023-10-05 21:58:58+00:00,"Another January 6th righty  ""Patriot"" arrested. Conan O'Riot...LOLOLOL!!!

#ConanORiot @conanoriot @thebiglie #trumpinsurrection #TrumpIsACriminal #January6th @january6th #traitors #Cult #Republicans #USCapitolProtests  #USCapitolSiege #insurrectionists

https://t.co/XIpIAWThnS"
VenerAbility,2023-10-05 22:10:32+00:00,#drellenbrandt #Conservatives #Republicans #GOP #Satire #LittleLeadi #CubaNotLibre #DoTheHokeyPokeyAndWeTakeYouStraightToJail  A Primer For Mz. Fani? Very popular from LinkedIn:⚖️🍭🚓🇨🇺🚓🍭⚖️https://t.co/Yw1t07DZEN
VenerAbility,2023-10-05 22:09:03+00:00,"#drellenbrandt #Conservatives #Republicans #Satire #NottingHillWithoutHughOrJulia #PortAuIllinois In London, no guns but plenty of violence. And Haiti's beginning to look like Chicago - or maybe vice versa. Popular from LinkedIn:🪶🪓🏙️🗡️🛻🪶🪓🏙️🗡️🛻🪶https://t.co/7GE29nKk0M"
