username,orario,text,Unnamed: 0
NikkiHaley,2023-09-22 16:25:03+00:00,We should also eliminate Joe Biden’s $500 billion in green energy subsidies. No more cash windfalls for China. #TheFreedomPlan,54.0
NikkiHaley,2023-09-22 16:24:28+00:00,My tax cuts will put thousands of dollars in middle-class families’ pockets. #TheFreedomPlan,55.0
NikkiHaley,2023-09-22 16:24:13+00:00,"We’ll make the small business relief in the 2017 tax cuts permanent. It makes no sense that small businesses got temporary relief, while big businesses got permanent help. #TheFreedomPlan",56.0
NikkiHaley,2023-09-22 16:23:40+00:00,We’ll cut income taxes for working families. The middle class should have fewer brackets and lower rates. #TheFreedomPlan,57.0
NikkiHaley,2023-08-28 02:07:17+00:00,"Underestimate me, that’ll be fun. https://t.co/e3YbG8J3Dm",58.0
NikkiHaley,2023-09-22 16:23:08+00:00,We’ll completely eliminate the federal gas and diesel tax. #TheFreedomPlan,59.0
NikkiHaley,2023-09-22 16:22:44+00:00,My plan starts by giving real relief and financial freedom to middle class Americans. Every middle-class family will get thousands of dollars in tax relief. No one knows how to use your money better than you – no one. #TheFreedomPlan,60.0
NikkiHaley,2023-09-22 16:22:14+00:00,Americans are tired of working for Washington. It’s time for Washington to start working for us. That’s why I’m unveiling #TheFreedomPlan.,61.0
NikkiHaley,2023-09-22 16:21:09+00:00,Joe Biden is ultimately sending a message to every American: Don’t bother to dream; don’t bother to dare. Government’s got this. We became the greatest country the world has ever seen because we rejected that lie. #TheFreedomPlan,62.0
NikkiHaley,2023-09-22 16:20:58+00:00,"Whether it’s the big government right or the bigger government left, our leaders are insulting the American people. #TheFreedomPlan",63.0
NikkiHaley,2023-09-22 16:20:49+00:00,Some Republicans want so-called “industrial policy” that bails out railroad unions or promotes the misnamed “stakeholder capitalism.”  That’s little more than socialism lite. Republicans used to know that giving DC more control isn’t the solution—it’s the problem. #TheFreedomPlan,64.0
NikkiHaley,2023-09-22 16:20:38+00:00,"Bidenomics is government control of everyone, from job creators to working families. #TheFreedomPlan",65.0
NikkiHaley,2023-09-22 16:20:26+00:00,"As history shows, socialism kills the middle class. #TheFreedomPlan",66.0
NikkiHaley,2023-09-22 16:20:18+00:00,"Joe Biden has created a political subsidy economy. The well-connected are getting wealthier through corporate welfare, while the poor get trapped in regular welfare. That’s called socialism. #TheFreedomPlan",67.0
NikkiHaley,2023-09-22 16:20:07+00:00,"Look at the grossly misnamed Inflation Reduction Act. Biden’s signature “achievement” doled out hundreds of billions in blatant corporate welfare, while fueling inflation for everyone else. #TheFreedomPlan",68.0
NikkiHaley,2023-09-22 16:19:54+00:00,"In two-and-a-half years, Joe Biden has done more damage than anyone thought possible. #TheFreedomPlan",69.0
NikkiHaley,2023-09-22 16:19:47+00:00,"I’m running for President to save our country. We’ll end Joe Biden’s disastrous slide into socialism. We’ll unlock the power of American freedom. And we’ll move forward, together, into a future of prosperity and peace. #TheFreedomPlan",70.0
NikkiHaley,2023-09-22 16:16:29+00:00,"Joe Biden is building the biggest government in American history. He’s swapping freedom for socialism. No one is happier than Communist China. 

Few things are more exciting for Xi Jinping than the prospect of four more years of Joe Biden. #TheFreedomPlan",71.0
NikkiHaley,2023-09-22 16:16:05+00:00,"Now is the time to bring out our secret weapon—freedom. 

Freedom is the engine behind our great middle class. #TheFreedomPlan",72.0
NikkiHaley,2023-09-22 16:14:23+00:00,"When I announced my candidacy for President, I laid out a vision for a strong and proud America. 

This isn’t just a slogan. 

Strength and pride are essential to our national survival, especially in the face of Communist China. #TheFreedomPlan",73.0
NikkiHaley,2023-09-22 15:47:28+00:00,"Today, I’ll be delivering my economic vision for a strong and proud America. 

#TheFreedomPlan will revive the middle class, empower families, and strengthen our communities—not Washington. 

Our secret weapon is freedom and it’s time to unleash it. https://t.co/CY9JCpl9cJ",74.0
NikkiHaley,2023-09-22 15:26:41+00:00,"RT @2024 Watch-TODAY: @NikkiHaley to unveil her economic agenda - titled her ""Freedom Plan"" - in an address at @SaintAnselm @NHIOP at 10am. The 3 components - middle class tax relief; cutting federal spending &amp; ""stopping government control of our lives"" #2024Election #FITN #FoxNews https://t.co/kPKFULh4jI",75.0
steinhauserNH1,2023-09-22 15:25:51+00:00,"2024 Watch-TODAY: @NikkiHaley to unveil her economic agenda - titled her ""Freedom Plan"" - in an address at @SaintAnselm @NHIOP at 10am. The 3 components - middle class tax relief; cutting federal spending &amp; ""stopping government control of our lives"" #2024Election #FITN #FoxNews https://t.co/kPKFULh4jI",76.0
NikkiHaley,2023-09-22 14:29:21+00:00,"RT @Friends, you have options! Get out and vote in the primary. Like .@NikkiHaley says, “don’t complain about who you get in the general if you don’t play in the primary!” Now more than ever your vote matters! I’m optimistic! #TeamHaley #2024Election",77.0
kimberlyarice1,2023-09-22 14:13:50+00:00,"Friends, you have options! Get out and vote in the primary. Like .@NikkiHaley says, “don’t complain about who you get in the general if you don’t play in the primary!” Now more than ever your vote matters! I’m optimistic! #TeamHaley #2024Election",78.0
NewHampJournal,2023-09-22 13:22:15+00:00,"Poll: 'Dread' tops list of Americans' feelings about 2024 election 

https://t.co/DQYCuBbohZ",79.0
NikkiHaley,2023-09-22 05:21:38+00:00,"RT @What they're watching in NH tonight: 

""Nikki Haley is back in New Hampshire as polls show her campaign surging in the Granite State."" https://t.co/ODR5KkyxnT",80.0
TeamHaley,2023-09-22 00:32:42+00:00,"What they're watching in NH tonight: 

""Nikki Haley is back in New Hampshire as polls show her campaign surging in the Granite State."" https://t.co/ODR5KkyxnT",81.0
NikkiHaley,2023-09-22 05:20:34+00:00,RT @SuzYoungblood: Momentum continues as Granite Staters spill out of the overflow areas at Nikki Haley events. https://t.co/B4JKEVaXcq,82.0
SuzYoungblood,2023-09-22 03:45:46+00:00,Momentum continues as Granite Staters spill out of the overflow areas at Nikki Haley events. https://t.co/B4JKEVaXcq,83.0
NikkiHaley,2023-08-28 02:07:17+00:00,"Underestimate me, that’ll be fun. https://t.co/e3YbG8J3Dm",84.0
NikkiHaley,2023-09-22 05:20:26+00:00,"RT @“@NikkiHaley is running hard in NH. She has embraced the intimacy that a Granite State campaign demands… Her gains in recent weeks are a testament to the time she has put in here, earning votes with sweat equity &amp; southern charm.” — @JimMerrillNH https://t.co/bFMixzNydN",85.0
KLF,2023-09-22 05:17:07+00:00,"“@NikkiHaley is running hard in NH. She has embraced the intimacy that a Granite State campaign demands… Her gains in recent weeks are a testament to the time she has put in here, earning votes with sweat equity &amp; southern charm.” — @JimMerrillNH https://t.co/bFMixzNydN",86.0
NikkiHaley,2023-09-22 03:34:50+00:00,"Hampton, thank you for spending your Thursday night with us! 

We face an important choice in this primary: stick with the baggage of the past or fight for a strong and proud future. Let’s make history. https://t.co/E3IteBqgKp",87.0
NikkiHaley,2023-09-21 22:38:18+00:00,"RT @The Orthodox Jewish vote, which leans GOP, is very much in play for @NikkiHaley. She is beloved by the community for being the first to sign anti-BDS legislation and for constantly standing up for Israel at the UN.",88.0
