,username,orario,text
85,NewHampJournal,2023-08-19 12:29:10+00:00,"Perry Johnson’s Longshot Bid Makes GOP Pres. Debate Stage 

https://t.co/tRq2rX4QaJ
@nhgop #FITN"
86,PJQualityGuru,2023-08-19 19:28:00+00:00,"Jesus Christ is a huge part of my life, and I will never shy away from professing my faith. It was such a privilege to speak at the @FaithandFreedom Road to Majority conference in June, sharing my #TwoCents Plan with fellow conservatives who share similar values. #CampaignRewind https://t.co/uJ4IXEtJQd"
87,PJQualityGuru,2023-08-19 19:04:26+00:00,"I know some are wondering how I catapulted to the debate stage within a 24hr period, but it's really quite simple! I've been dedicated to sharing a winning message - my #TwoCents Plan. Follow our #CampaignRewind series for a look back at some of the best moments on the trail."
88,PJQualityGuru,2023-08-19 18:16:07+00:00,Great to see you guys at the Iowa State Fair! Thanks for taking some time to chat about my #TwoCents Plan and more.
89,bgalsWI,2023-08-19 00:27:33+00:00,"Presidential candidate Perry Johnson stopped by our @TPAction_ booth this morning to chat. 

Come visit us in the Varied Industries building at the Iowa State Fair...you never know who will be here! 🇺🇸

@PJQualityGuru @TPAction_ https://t.co/dKT3YPQs6h"
90,PJQualityGuru,2023-08-19 18:08:23+00:00,"Want to hear more about my views on China, Ukraine, wokeism, eliminating the FBI, closing the Department of Education, and, of course, our government's reckless spending? Then watch my full @TPUSA speech here: https://t.co/VyHmNpNFMd

I can't wait to bring these ideas to the debate stage!"
91,PJQualityGuru,2023-08-19 17:57:08+00:00,"Throwback to when I took @TPUSA's Action Conference by storm with my #TwoCents Plan, taking 2nd place in the straw poll! My message resonates with young Republicans because they know their future is in jeopardy as long as DC politicians continue reckless spending. https://t.co/DCiUY5Re33"
92,PJQualityGuru,2023-08-19 17:35:59+00:00,We passed @Mike_Pence in the New Hampshire RCP average.  @NikkiHaley is next! https://t.co/6o99bmsr9x
93,PJQualityGuru,2023-08-19 16:53:04+00:00,RT @Best4Liberty: @PJQualityGuru You killed him right on the spot 💀💀💀
94,Best4Liberty,2023-08-19 04:27:25+00:00,@PJQualityGuru You killed him right on the spot 💀💀💀
95,PJQualityGuru,2023-08-19 16:50:54+00:00,RT @BerryRazi: @PJQualityGuru I can’t wait for Perry to shock everyone in the debate!
96,BerryRazi,2023-08-19 08:43:34+00:00,@PJQualityGuru I can’t wait for Perry to shock everyone in the debate!
97,PJQualityGuru,2023-08-19 16:50:46+00:00,RT @@PJQualityGuru Perry has 10x the brain power of anyone else that will be on that stage! Congratulations @PJQualityGuru - you work hard.
98,MeshawnMaddock,2023-08-19 14:31:33+00:00,@PJQualityGuru Perry has 10x the brain power of anyone else that will be on that stage! Congratulations @PJQualityGuru - you work hard.
99,PJQualityGuru,2023-08-19 16:26:01+00:00,"RT @A WILD debate morning. According to @POLITICO's analysis, Perry Johnson hit the polling threshold today, after not having any 24 hours ago. And while Francis Suarez says he's in, our analysis disagrees. More from me, @POLITICO_Steve and @KellyGarrity3

https://t.co/6kGh5hYCTG"
100,ZachMontellaro,2023-08-18 19:56:25+00:00,"A WILD debate morning. According to @POLITICO's analysis, Perry Johnson hit the polling threshold today, after not having any 24 hours ago. And while Francis Suarez says he's in, our analysis disagrees. More from me, @POLITICO_Steve and @KellyGarrity3

https://t.co/6kGh5hYCTG"
101,PJQualityGuru,2023-08-19 16:25:32+00:00,RT @ShaneGoldmacher: We're looking at a potential first 2024 presidential primary debate that features Perry Johnson but not Donald J. Trump
