username,orario,text
AlexThomp,2023-08-20 15:46:45+00:00,"Among voters who say that honesty is “very important” to them, Trump leads 61 to 17 https://t.co/K5Y4vDDxm3"
jonathanvswan,2023-08-20 16:06:14+00:00,"New: One of the arguments that the RNC chairwoman, Ronna McDaniel, made to Trump was that by skipping the debate, he would give President Biden an excuse to get out of debating Trump, should they meet again in 2024. More w @maggieNYT @ShaneGoldmacher 

https://t.co/q5zDFIqKKj"
jonathanvswan,2023-08-20 16:04:49+00:00,"RT @NEWS -- Mark Meadows has told special counsel investigators he could not recall Trump ever declassifying Mar-a-Lago docs, nor was he aware of any ""standing order"" authorizing the automatic declassification of materials taken out of the Oval Office https://t.co/os3A8L039I"
KFaulders,2023-08-20 14:47:45+00:00,"NEWS -- Mark Meadows has told special counsel investigators he could not recall Trump ever declassifying Mar-a-Lago docs, nor was he aware of any ""standing order"" authorizing the automatic declassification of materials taken out of the Oval Office https://t.co/os3A8L039I"
jonathanvswan,2023-08-20 16:04:45+00:00,"RT @ABC News has also reviewed an early draft of the prologue to Meadows' book which includes a description of Trump having a classified war plan ""on the couch"" at his office in Bedminster. The reference was removed before it was published. https://t.co/lUZ73qaf5Y"
KFaulders,2023-08-20 14:49:20+00:00,"ABC News has also reviewed an early draft of the prologue to Meadows' book which includes a description of Trump having a classified war plan ""on the couch"" at his office in Bedminster. The reference was removed before it was published. https://t.co/lUZ73qaf5Y"
jonathanvswan,2023-08-20 16:04:39+00:00,"RT @Meadows was questioned by Smith's investigators about the changes made to the language in the draft, and Meadows claimed, according to sources, that he personally edited it out because he didn't believe at the time that Trump would have possessed that doc

https://t.co/HI295qZHXq"
KFaulders,2023-08-20 14:51:11+00:00,"Meadows was questioned by Smith's investigators about the changes made to the language in the draft, and Meadows claimed, according to sources, that he personally edited it out because he didn't believe at the time that Trump would have possessed that doc

https://t.co/HI295qZHXq"
jonathanvswan,2023-08-20 15:08:01+00:00,🙏
timkmak,2023-08-20 14:44:20+00:00,"Good morning to readers; Kyiv remains in Ukrainian hands.

I'm out of the hospital. 

In today's issue: I talk about my experience in the Ukrainian public hospital system, and @josephaim18  takes us to the front to report on how hungry soldiers feed themselves in combat. https://t.co/8EKB640vGn"
jonathanvswan,2023-08-20 01:53:26+00:00,"“President Biden now unquestionably would be a fact witness for the defense in any criminal trial,” Clark wrote in a 32-page letter reviewed by @woodruffbets. https://t.co/baPljF5uz1 via @politico"
jonathanvswan,2023-08-20 01:52:36+00:00,"!!! from @woodruffbets --&gt; In an email to the Justice Dept, Hunter's Biden's lawyer threatened to put President Biden on the witness stand. https://t.co/QZ4wMPKVmm"
jonathanvswan,2023-08-19 14:31:00+00:00,"Oh, and Rupert Murdoch - https://t.co/DsQrVkMUMQ"
jonathanvswan,2023-08-19 14:26:53+00:00,"Trump, Fox and Tucker: here's (some of) what happened backstage. w @maggieNYT and Jeremy Peters -- &gt; https://t.co/DsQrVkMUMQ"
jonathanvswan,2023-08-18 21:20:29+00:00,"RT @NEW: Kenneth Chesebro, one of the alleged architect of the fake electors' plot, followed Alex Jones around the Capitol grounds on January 6th — including in restricted areas on the grounds previously blocked off by police before the riot. 
 https://t.co/ts4JLnhNI1 https://t.co/bRNF5wHP3h"
KFILE,2023-08-18 13:48:05+00:00,"NEW: Kenneth Chesebro, one of the alleged architect of the fake electors' plot, followed Alex Jones around the Capitol grounds on January 6th — including in restricted areas on the grounds previously blocked off by police before the riot. 
 https://t.co/ts4JLnhNI1 https://t.co/bRNF5wHP3h"
jonathanvswan,2023-08-18 18:50:39+00:00,"News w @maggieNYT: In the past 24 hours, Trump has told people close to him that he has made up his mind and will skip the debate. He plans to sit for an online interview with Tucker Carlson. https://t.co/iReEpzGstf"
jonathanvswan,2023-08-18 18:51:24+00:00,To state the obvious: this would be a major affront to Fox News and to the R.N.C.
jonathanvswan,2023-08-18 03:54:56+00:00,"""By Thursday night, all the other documents that were posted had been taken down."" https://t.co/IlJxu0pdox"
